,Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,source,Item_Type_Combined,years
8084,Non-Edible,NCN30,96.641,1544.656,0.016910914,16.349999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Non-consumable,28
8085,Regular,FDA52,175.537,3528.74,0.128621941,16.2,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8086,Non-Edible,NCN42,145.6418,3825.6868,0.014153743,20.25,OUT027,Tier 3,Medium,Supermarket Type3,train,Non-consumable,28
8087,Low Fat,FDF04,258.5304,6199.9296,0.013637046000000002,17.5,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
8088,Regular,FDY15,155.863,2346.945,0.17152392800000002,18.25,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8089,Low Fat,FDT03,185.5608,3307.6944,0.009950343,21.25,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8090,Low Fat,DRL59,54.2298,161.7894,0.037160705,16.75,OUT019,Tier 1,Small,Grocery Store,train,Drinks,28
8091,Low Fat,FDW08,106.52799999999999,1171.808,0.148986013,12.1,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8092,Low Fat,FDO50,91.1804,1929.4884,0.078103689,16.25,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
8093,Low Fat,FDP26,102.5306,1358.8978,0.140121306,7.785,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8094,Low Fat,FDX01,118.115,116.515,0.040446145,10.1,OUT010,Tier 3,Small,Grocery Store,train,Food,15
8095,Low Fat,FDU22,119.9124,2014.7108,0.093824276,12.35,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8096,Regular,FDQ08,60.2536,1163.8184,0.018926773,15.7,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
8097,Non-Edible,NCN54,79.1328,1235.7248,0.021322439,20.35,OUT035,Tier 2,Small,Supermarket Type1,train,Non-consumable,9
8098,Regular,FDR01,200.1742,6171.3002,0.05336162,5.405,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8099,Low Fat,FDB53,147.5392,5219.872,0.138777108,13.349999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8100,Low Fat,DRN47,178.56599999999997,3775.086,0.016823566,12.1,OUT035,Tier 2,Small,Supermarket Type1,train,Drinks,9
8101,Low Fat,FDR39,184.1292,2189.1504,0.083799283,20.35,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
8102,Non-Edible,NCL30,127.5336,1789.6704,0.048940428,18.1,OUT046,Tier 1,Small,Supermarket Type1,train,Non-consumable,16
8103,Low Fat,FDT02,33.4874,105.8622,0.02429329,12.6,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8104,Low Fat,FDT25,122.7072,1470.0864,0.05082988099999999,7.5,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8105,Regular,FDH53,83.2592,1155.8288,0.016374762666666667,20.5,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8106,Regular,DRB48,37.4822,549.9508,0.024994069,16.75,OUT017,Tier 2,Small,Supermarket Type1,train,Drinks,6
8107,Low Fat,FDX16,150.205,149.805,0.110152524,17.85,OUT010,Tier 3,Small,Grocery Store,train,Food,15
8108,Low Fat,FDH48,85.554,1731.08,0.060603014000000004,13.5,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8109,Low Fat,FDF20,199.0768,3153.2288,0.033192524,12.85,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
8110,Regular,FDJ03,47.8692,49.2692,0.121174241,12.35,OUT010,Tier 3,Small,Grocery Store,train,Food,15
8111,Low Fat,DRJ35,60.6878,363.5268,0.046848053,10.1,OUT017,Tier 2,Small,Supermarket Type1,train,Drinks,6
8112,Non-Edible,NCN17,101.9358,1105.8938,0.05489331,11.0,OUT013,Tier 3,High,Supermarket Type1,train,Non-consumable,26
8113,Low Fat,FDN09,243.7828,6579.4356,0.034868095,14.15,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
8114,Non-Edible,NCR30,74.8696,223.7088,0.070933894,20.6,OUT013,Tier 3,High,Supermarket Type1,train,Non-consumable,26
8115,Low Fat,FDW23,37.2164,579.246,0.0821398,5.765,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8116,Low Fat,DRN35,36.6532,71.9064,0.117580062,8.01,OUT010,Tier 3,Small,Grocery Store,train,Drinks,15
8117,Low Fat,FDL08,243.2144,1225.072,0.049819857,10.8,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8118,Low Fat,DRL35,42.177,735.709,0.030877303,15.7,OUT017,Tier 2,Small,Supermarket Type1,train,Drinks,6
8119,Non-Edible,NCS42,91.8146,2371.5796,0.06952439099999999,8.6,OUT049,Tier 1,Medium,Supermarket Type1,train,Non-consumable,14
8120,Non-Edible,NCY29,55.993,1471.418,0.076860103,13.650000000000002,OUT027,Tier 3,Medium,Supermarket Type3,train,Non-consumable,28
8121,Low Fat,FDO32,47.506,1071.938,0.121034655,6.36,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8122,Non-Edible,NCU17,100.6674,2648.5524,0.092865746,5.32,OUT035,Tier 2,Small,Supermarket Type1,train,Non-consumable,9
8123,Regular,FDY03,111.1202,3150.5656,0.075753207,17.599999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8124,Non-Edible,NCI30,244.34599999999998,246.34599999999998,0.103188491,20.25,OUT019,Tier 1,Small,Grocery Store,train,Non-consumable,28
8125,Regular,FDI04,199.3426,3757.1094,0.072559351,13.650000000000002,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8126,Low Fat,FDC35,205.2638,3520.0846,0.122735471,7.435,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
8127,Regular,FDN38,251.6408,6008.1792,0.09197185599999999,6.615,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
8128,Low Fat,FDJ48,247.8118,2964.1416,0.056434817000000005,11.3,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
8129,Low Fat,FDH57,131.9284,659.1419999999999,0.035740762999999995,10.895,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
8130,Regular,FDI40,100.8358,2111.2518,0.125602951,11.5,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
8131,Low Fat,FDF50,198.9768,4729.8432,0.11676217300000001,4.905,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8132,Regular,FDA07,123.9072,1102.5648,0.030918873,7.55,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
8133,Low Fat,FDZ60,109.4596,431.4384,0.119848041,20.5,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8134,Regular,FDW38,53.2298,1240.3854,0.139464425,5.325,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8135,Non-Edible,NCF55,33.3874,1235.059,0.021666335,6.675,OUT046,Tier 1,Small,Supermarket Type1,train,Non-consumable,16
8136,Regular,FDR37,183.3292,2006.7212,0.06624955099999999,16.5,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
8137,Low Fat,FDZ33,149.0076,1182.4608,0.10756402400000001,10.195,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8138,Regular,FDV01,155.4314,3568.0222,0.085122855,19.2,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8139,Regular,FDI02,114.1202,787.6414,0.11503178300000001,15.7,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8140,Low Fat,DRH25,50.2324,623.1888,0.014580886000000001,18.7,OUT013,Tier 3,High,Supermarket Type1,train,Drinks,26
8141,Non-Edible,NCY29,55.093,452.744,0.077548732,13.65,OUT018,Tier 3,Medium,Supermarket Type2,train,Non-consumable,4
8142,Low Fat,FDR04,98.6068,2430.17,0.022457694,7.075000000000001,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8143,Regular,FDR44,129.5968,2348.9424,0.103129612,6.11,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8144,Low Fat,FDJ41,262.0594,1569.9564,0.023012717999999998,6.85,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8145,Low Fat,FDL43,78.467,3292.381,0.026933321,10.1,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8146,Low Fat,FDB21,243.4854,1691.7978,0.14936069800000001,7.475,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8147,Non-Edible,NCU42,170.2474,4211.185,0.019586115,9.0,OUT018,Tier 3,Medium,Supermarket Type2,train,Non-consumable,4
8148,Low Fat,FDY21,195.21099999999998,3142.5759999999996,0.1519549118,15.1,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
8149,Regular,FDK58,101.5016,202.4032,0.03877750711111111,11.35,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
8150,Low Fat,DRD13,65.2168,958.752,0.049155769,15.0,OUT049,Tier 1,Medium,Supermarket Type1,train,Drinks,14
8151,Low Fat,FDU35,98.27,2396.88,0.067590211,6.44,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
8152,Low Fat,FDX23,95.0436,94.5436,0.049697923,6.445,OUT010,Tier 3,Small,Grocery Store,train,Food,15
8153,Low Fat,FDQ39,189.2846,1719.7614,0.08120649099999999,14.8,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8154,Regular,FDR31,147.4102,3207.8244,0.048924811,6.46,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8155,Regular,FDS28,56.6588,687.1056,0.082386011,8.18,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
8156,Low Fat,DRN36,94.1752,2109.2544,0.050279604000000006,15.2,OUT045,Tier 2,Small,Supermarket Type1,train,Drinks,11
8157,Low Fat,FDX60,77.99600000000001,2716.4640000000004,0.080203852,14.349999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8158,Non-Edible,NCB54,126.2336,1406.1696,0.050335829000000006,8.76,OUT017,Tier 2,Small,Supermarket Type1,train,Non-consumable,6
8159,Low Fat,FDC15,158.9288,1571.2879999999998,0.178694026,18.1,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8160,Non-Edible,NCP17,62.2168,1661.8368,0.027580162999999998,19.349999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Non-consumable,28
8161,Regular,FDY39,181.8608,4594.02,0.04710181,5.305,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8162,Low Fat,FDH33,43.5428,615.1992,0.121914662,12.85,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8163,Regular,FDG09,187.2556,4506.1344,0.04770415099999999,20.599999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8164,Regular,FDO10,56.4588,973.3996,0.01268995,13.650000000000002,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8165,Low Fat,FDD39,214.385,4327.7,0.06981517,16.7,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8166,Low Fat,FDJ09,46.9744,679.1160000000001,0.058513255,15.0,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8167,Low Fat,DRQ35,123.2388,1857.582,0.042357202999999996,9.3,OUT049,Tier 1,Medium,Supermarket Type1,train,Drinks,14
8168,Low Fat,FDV38,54.5956,764.3384,0.101932076,19.25,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8169,Regular,FDJ60,164.5184,1651.184,0.062476391,19.35,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
8170,Regular,FDJ15,181.9608,1653.8472,0.023454399,11.35,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8171,Low Fat,FDR08,111.0886,222.3772,0.037681448,18.7,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8172,Low Fat,FDZ55,160.892,2396.88,0.025408702000000002,6.055,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
8173,Low Fat,FDL10,100.9042,1686.4714,0.039572298,8.395,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8174,Regular,FDJ34,125.5704,1001.3632,0.093202196,11.799999999999999,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8175,Regular,FDW60,177.037,3352.303,0.016979326,5.4399999999999995,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8176,Regular,FDK08,99.2016,809.6128,0.122304725,9.195,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
8177,Non-Edible,NCE42,233.9958,1869.5664,0.010600287,21.1,OUT035,Tier 2,Small,Supermarket Type1,train,Non-consumable,9
8178,Low Fat,FDR39,181.7292,4013.4424,0.084273286,20.35,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8179,Non-Edible,NCN17,100.3358,904.8222,0.055162827000000005,11.0,OUT018,Tier 3,Medium,Supermarket Type2,train,Non-consumable,4
8180,Non-Edible,NCR05,200.2084,3174.5344,0.054741627,10.1,OUT045,Tier 2,Small,Supermarket Type1,train,Non-consumable,11
8181,Regular,FDV48,77.0644,3221.1404,0.051366901,9.195,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8182,Low Fat,DRF27,151.434,1225.072,0.028533032000000003,8.93,OUT018,Tier 3,Medium,Supermarket Type2,train,Drinks,4
8183,Non-Edible,NCF07,102.2016,1416.8224,0.032072321,9.0,OUT049,Tier 1,Medium,Supermarket Type1,train,Non-consumable,14
8184,Regular,FDF40,248.1092,4731.1748,0.022507877000000003,20.25,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
8185,Low Fat,FDO28,122.5098,1084.5882,0.072410764,5.765,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8186,Regular,FDB23,226.2062,1579.9434,0.005611367,19.2,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8187,Regular,FDV48,79.2644,864.2084,0.051697108,9.195,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8188,Regular,FDM45,119.6756,2423.512,0.08819473,8.655,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
8189,Regular,FDC16,84.954,865.54,0.020611526,11.5,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8190,Low Fat,DRE25,94.412,1304.968,0.07292831599999999,15.349999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Drinks,28
8191,Regular,FDY35,43.9402,1286.3256,0.0160526,17.6,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8192,Regular,FDR22,110.2544,2908.2144,0.018600249,19.35,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8193,Low Fat,FDZ10,127.20200000000001,2656.542,0.04453262,17.85,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8194,Regular,FDY15,157.863,469.389,0.29909785899999997,18.25,OUT019,Tier 1,Small,Grocery Store,train,Food,28
8195,Regular,DRA24,162.4868,4422.2436,0.039895009,19.35,OUT013,Tier 3,High,Supermarket Type1,train,Drinks,26
8196,Regular,FDV37,198.5426,1186.4556,0.083683243,13.0,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8197,Regular,FDO10,58.8588,973.3996,0.012749288999999999,13.65,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
8198,Regular,FDR59,263.6594,3401.5722,0.063554289,14.5,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8199,Regular,FDR34,228.0352,2748.4224,0.016030344,17.0,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8200,Low Fat,FDG16,214.4192,4961.5416,0.090324849,15.25,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8201,Regular,FDO03,228.1352,9390.4432,0.03670437,10.394999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8202,Regular,FDC09,104.1332,1230.3984,0.026342897,15.5,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8203,Low Fat,FDJ52,159.4578,3209.156,0.017783501,7.145,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
8204,Low Fat,FDL33,197.5452,195.7452,0.167316771,7.235,OUT010,Tier 3,Small,Grocery Store,train,Food,15
8205,Low Fat,FDJ53,119.7098,2410.196,0.071660976,10.5,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8206,Low Fat,FDX08,179.9318,360.8636,0.039576776,12.849999999999998,OUT019,Tier 1,Small,Grocery Store,train,Food,28
8207,Regular,FDK32,154.2682,3354.3004,0.049074897,16.25,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8208,Low Fat,FDM20,245.4144,6615.3888,0.038904624,10.0,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8209,Non-Edible,NCJ42,102.2332,3075.9959999999996,0.01438222,19.75,OUT017,Tier 2,Small,Supermarket Type1,train,Non-consumable,6
8210,Regular,FDI50,227.8352,3435.528,0.030968306,8.42,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8211,Low Fat,FDZ15,117.8782,2741.0986,0.020310733444444444,13.1,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
8212,Non-Edible,NCK18,164.2184,1981.4208,0.006316495900000001,9.6,OUT045,Tier 2,Small,Supermarket Type1,train,Non-consumable,11
8213,Low Fat,FDW33,106.428,1917.504,0.099681254,9.395,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8214,Non-Edible,NCT05,255.9672,4857.6768,0.021037197,10.895,OUT018,Tier 3,Medium,Supermarket Type2,train,Non-consumable,4
8215,Regular,FDZ16,193.1478,387.4956,0.279886948,16.849999999999998,OUT019,Tier 1,Small,Grocery Store,train,Food,28
8216,Non-Edible,NCV17,129.7626,3016.7398,0.016107549,18.85,OUT046,Tier 1,Small,Supermarket Type1,train,Non-consumable,16
8217,Low Fat,FDE34,183.6634,2726.4509999999996,0.10833090199999999,9.195,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8218,Regular,FDH44,148.0418,3825.6868,0.025924622999999997,19.1,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8219,Non-Edible,NCK06,119.3756,605.878,0.008664064,5.03,OUT045,Tier 2,Small,Supermarket Type1,train,Non-consumable,11
8220,Regular,FDS46,120.8782,2621.9204,0.047330801,17.6,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8221,Non-Edible,NCO42,146.7102,1603.9122,0.024756031,21.25,OUT018,Tier 3,Medium,Supermarket Type2,train,Non-consumable,4
8222,Regular,FDL13,231.43,3029.39,0.056406129000000006,13.85,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8223,Low Fat,FDK14,83.3934,491.3604,0.0413383,6.98,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8224,Low Fat,FDX13,250.2092,3984.1472,0.047879864,7.725,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8225,Low Fat,DRI47,144.5128,2588.6304,0.021005398999999998,14.7,OUT018,Tier 3,Medium,Supermarket Type2,train,Drinks,4
8226,Regular,FDG22,37.219,366.19,0.041615224,17.6,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8227,Low Fat,FDA13,37.8506,341.5554,0.07867708,15.85,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8228,Low Fat,FDE46,152.1366,1813.6392,0.015769693,18.6,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
8229,Low Fat,FDX25,180.8292,3466.1548,0.10263304699999999,16.7,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8230,Low Fat,FDC58,44.2428,703.0848,0.04217956,10.195,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8231,Non-Edible,NCA42,158.1604,2693.8268,0.028710065,6.965,OUT017,Tier 2,Small,Supermarket Type1,train,Non-consumable,6
8232,Regular,FDV01,153.5314,2171.8396,0.08508264800000001,19.2,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8233,Regular,FDU24,94.212,1025.3319999999999,0.14016303800000002,6.78,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
8234,Regular,FDO51,44.0112,340.8896,0.042153502,6.785,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8235,Non-Edible,NCN14,185.1608,551.2824,0.15385153,19.1,OUT010,Tier 3,Small,Grocery Store,train,Non-consumable,15
8236,Low Fat,FDT37,253.3014,510.0028,0.061753511,14.150000000000002,OUT019,Tier 1,Small,Grocery Store,train,Food,28
8237,Low Fat,FDY09,174.7054,175.1054,0.042179884,15.6,OUT010,Tier 3,Small,Grocery Store,train,Food,15
8238,Non-Edible,NCG06,256.9646,4637.9628,0.029420857,16.35,OUT013,Tier 3,High,Supermarket Type1,train,Non-consumable,26
8239,Low Fat,FDG40,32.6558,67.9116,0.066657791,13.65,OUT010,Tier 3,Small,Grocery Store,train,Food,15
8240,Regular,FDQ47,33.7874,882.185,0.16815457399999997,7.155,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
8241,Low Fat,DRH59,73.938,73.238,0.097805615,10.8,OUT010,Tier 3,Small,Grocery Store,train,Drinks,15
8242,Low Fat,FDH48,85.154,605.878,0.06082246,13.5,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8243,Low Fat,FDE34,181.2634,2362.9242,0.107870997,9.195,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
8244,Non-Edible,NCM05,262.4226,3964.8390000000004,0.059940022,6.825,OUT049,Tier 1,Medium,Supermarket Type1,train,Non-consumable,14
8245,Low Fat,FDU55,260.3278,7549.5062,0.035967107000000005,16.2,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8246,Low Fat,FDS60,178.36599999999999,4673.916,0.032442387999999996,20.85,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
8247,Regular,FDZ32,106.4964,1577.9460000000001,0.037112284,7.785,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
8248,Regular,FDP12,36.1874,423.4488,0.045358609,9.8,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
8249,Non-Edible,NCL31,143.047,3578.675,0.119698523,7.39,OUT027,Tier 3,Medium,Supermarket Type3,train,Non-consumable,28
8250,Regular,FDR32,229.3694,228.3694,0.150238656,6.78,OUT019,Tier 1,Small,Grocery Store,train,Food,28
8251,Low Fat,FDL08,245.4144,3675.216,0.049478259000000004,10.799999999999999,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8252,Regular,FDY34,164.3842,1823.6262,0.010998932,10.5,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8253,Low Fat,DRG23,154.0682,2896.8958,0.08366836566666666,8.88,OUT018,Tier 3,Medium,Supermarket Type2,train,Drinks,4
8254,Low Fat,FDD04,143.4154,1985.4156,0.08989642,16.0,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
8255,Low Fat,FDX37,98.17,2696.49,0.063385859,16.2,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8256,Regular,FDM09,170.579,1358.2320000000002,0.086281593,11.15,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8257,Regular,FDA52,178.137,3881.614,0.128315409,16.2,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
8258,Non-Edible,NCV41,110.3228,552.614,0.017108186,14.35,OUT018,Tier 3,Medium,Supermarket Type2,train,Non-consumable,4
8259,Low Fat,FDB20,79.7986,2336.958,0.051970838,7.72,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
8260,Low Fat,FDD28,60.5904,410.1328,0.04591141722222222,10.695,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8261,Regular,FDI38,205.7638,621.1914,0.024482432999999998,13.35,OUT010,Tier 3,Small,Grocery Store,train,Food,15
8262,Regular,FDA28,126.1362,3271.7412,0.047792845,16.1,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
8263,Low Fat,FDB32,94.8778,4036.7454,0.023339367000000003,20.599999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8264,Non-Edible,NCS54,175.537,3705.177,0.009991273,13.6,OUT035,Tier 2,Small,Supermarket Type1,train,Non-consumable,9
8265,Non-Edible,NCA17,150.9392,4026.7584,0.045675104,20.6,OUT017,Tier 2,Small,Supermarket Type1,train,Non-consumable,6
8266,Low Fat,FDR14,52.3298,269.649,0.173904193,11.65,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
8267,Regular,FDS58,160.0578,2567.3248,0.021039272999999997,9.285,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
8268,Low Fat,FDU08,97.3042,694.4294,0.027426689,10.3,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8269,Regular,FDI60,61.251000000000005,126.50200000000001,0.06414186599999999,7.22,OUT010,Tier 3,Small,Grocery Store,train,Food,15
8270,Low Fat,FDU40,195.3478,1937.4779999999998,0.037556341,20.85,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
8271,Regular,FDX46,57.5562,2548.0166,0.057835325,12.299999999999999,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
8272,Regular,FDG41,112.0228,1215.7508,0.076995176,8.84,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
8273,Low Fat,FDD14,185.4266,368.8532,0.297312685,20.7,OUT019,Tier 1,Small,Grocery Store,train,Food,28
